,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
18,Senior Backend Developer,"https://www.pracuj.pl/praca/senior-backend-developer-warszawa-aleje-jerozolimskie-44,oferta,1002970221",,,24 000–28 000 zł netto (+ VAT) / mies.,"Founded in 2021, we are a Polish startup operating within the Żabka Group. We operate in the e-commerce industry, which is one of the fastest-growing sectors globally., , So far, we have created two products in the Polish market. Jush, an app...",,"['Node.js', 'GraphQL', 'PostgreSQL', 'Redis', 'Docker', 'Git', 'TypeScript']",python,2023-12-02
19,Frontend Developer,"https://www.pracuj.pl/praca/frontend-developer-wroclaw,oferta,1002974937",,,,"Jako Front-end Developer staniesz się częścią zespołu pracującego nad rozwojem projektu e-commerce dla dużego klienta z branży turystycznej. Projekt dotyczy szybko rozwijającego się sektora turystycznego, a aplikacja ma zasięg światowy i wielu...",,"['React.js', 'JavaScript', 'HTML', 'CSS', 'TypeScript']",python,2023-12-02
20,Fullstack Developer,"https://www.pracuj.pl/praca/fullstack-developer-wroclaw-legnicka-48,oferta,1002963993",,,9 000–27 300 zł / mies. (zal. od umowy),"🏢🏠 Tryb pracy, , - Wtorki i środy w biurze, - Wrocław, Legnicka 48, , , 💸 Projekt: Bankowość, , W ramach współpracy z jednym z największych banków w europie poszukujemy Fullstack Developera!, , Dołączysz do naszego dynamicznego zespołu, który...",,"['Java', 'Spring Boot', 'TypeScript', 'Angular', 'SQL', 'SOAP', 'REST']",python,2023-12-02
21,,,,,14 000–21 000 zł / mies. (zal. od umowy),"Currently, we’re looking for Senior Developers to join our team and drive modern software delivery, release quality code, and collaborate across forward-thinking teams. We value soft skills as well as coding chops, and all our projects take an...",,"['Symfony', 'PHP', 'React.js', 'Vue.js', 'Git', 'Docker', 'CSS', 'HTML', 'MySQL']",python,2023-12-02
22,,,,,31 920–37 800 zł netto (+ VAT) / mies.,"Our Engineering team is looking for experienced software engineers with strong mathematical skills to work closely with the business partners and help improve liquidity projections and optimizations, financial resource allocation and management,...",,"['Java', 'Python', 'REST', 'SQL']",python,2023-12-02
23,Mid/Senior Frontend Developer,"https://www.pracuj.pl/praca/mid-senior-frontend-developer-wroclaw-aleja-generala-jozefa-hallera-92,oferta,1003006375",,,12 000–25 200 zł / mies. (zal. od umowy),"ASTEK Polska jest częścią międzynarodowej Grupy ASTEK. Specjalizujemy się w konsultingu IT oraz realizacji projektów informatycznych. Zatrudniamy doświadczonych specjalistów dla liderów z obszarów bankowości, ubezpieczeń, telekomunikacji, hi-tech,...",,"['TypeScript', 'Angular', 'JavaScript', 'HTML5', 'CSS3', 'Jira', 'Confluence', 'Karma', 'Jasmine', 'Protractor', 'Git']",python,2023-12-02
24,.NET Fullstack Engineer,"https://www.pracuj.pl/praca/net-fullstack-engineer-warszawa-chlodna-48,oferta,1002963866",,,18 000–21 000 zł / mies. (zal. od umowy),"You will join a talented team of experts in omnichannel contact center solutions delivered in the SaaS model, or, more simply, the cloud. For more than 10 years we have been helping our clients choose the best for them solution, tailor it to their...",,"['.NET', 'T-SQL', 'ASP.NET Core MVC', 'ASP.NET Core Web API', 'HTML', 'JavaScript', 'CSS', 'Git']",python,2023-12-02
25,"Frontend Engineer (React, Next.js, AWS)","https://www.pracuj.pl/praca/frontend-engineer-react-next-js-aws-warszawa-plac-europejski-1,oferta,1002974518",,,13 000–21 000 zł / mies. (zal. od umowy),"We are looking for a Software Engineer to help support our dedicated, friendly and growing Trading Team to deliver critical new functionality to our clients and internal users. We are looking for someone with a front-end technical background in...",,"['HTML', 'CSS', 'JavaScript', 'TypeScript', 'React', 'Next.js', 'AWS', 'Netlify']",python,2023-12-02
26,Fullstack Developer (Java & Angular),"https://www.pracuj.pl/praca/fullstack-developer-java-angular-wroclaw,oferta,1003006267",,,13 000–23 016 zł / mies. (zal. od umowy),"ASTEK Polska jest częścią międzynarodowej Grupy ASTEK. Specjalizujemy się w konsultingu IT oraz realizacji projektów informatycznych. Zatrudniamy doświadczonych specjalistów dla liderów z obszarów bankowości, ubezpieczeń, telekomunikacji, hi-tech,...",,"['Angular', 'Java', 'Spring Framework', 'JPA', 'TypeScript', 'CI/CD', 'SoapUI']",python,2023-12-02
27,Lead Fullstack Engineer,"https://www.pracuj.pl/praca/lead-fullstack-engineer-warszawa-jana-nowaka-jezioranskiego-53a,oferta,1002992167",,,25 000–33 000 zł / mies. (zal. od umowy),"ABOUT US, , At CLOUDFIDE, we do everything with data and contribute to pivotal projects for Fortune 500 companies. This is your chance to enhance your skills and leave your global footprint., , Our collaborative culture champions your professional...",,"['Java', 'Spring Boot', 'TypeScript', 'React.js', 'Git', 'Docker', 'Linux']",python,2023-12-02
28,Frontend Developer,"https://www.pracuj.pl/praca/frontend-developer-warszawa-aleje-jerozolimskie-125,oferta,1003000034",,,110–130 zł netto (+ VAT) / godz.,"Miejsce pracy: 100% zdalnie, tart: ASAP, Forma współpracy: B2B z ITFS - współpraca długofalowa, Stawka: 110-130PLN netto/h + VAT (B2B), Stack technologiczny: Vue, Typescript, Zespół: polski, Branża: prawnicza",,"['Vue2', 'Vue3', 'TypeScript']",python,2023-12-02
29,"Backend Developer (PHP, SQL)","https://www.pracuj.pl/praca/backend-developer-php-sql-warszawa-aleje-jerozolimskie-125,oferta,1002983071",,,14 400–25 400 zł netto (+ VAT) / mies.,"Lokalizacja: zdalnie, Start: ASAP (zgodnie z okresem wypowiedzenia), Kontrakt: B2B z Klientem, Wynagrodzenie: 3300 - 5830 EUR/miesiąc + VAT, Branża: Healthtech, Klient: Wiodąca platforma Brain Training, która umożliwia ponad 20 milionom ludzi na...",,"['PHP', 'MySQL', 'Laravel', 'Slim', 'Kubernetes', 'Docker', 'MVC']",python,2023-12-02
30,Full Stack Developer (.NET + Angular),"https://www.pracuj.pl/praca/full-stack-developer-net-%2b-angular-lodz,oferta,1003006180",,,22 680–25 536 zł netto (+ VAT) / mies.,"Obecnie poszukujemy Full Stack Developera (.NET + Angular), który dołaczy do zespołu tworzącego systemy i narzędzia, które pomagają w codziennej pracy Pionu Ryzyka Banku, automatyzują procesy czy stanowią źródło integracji dla pozostałych systemów...",,"['Angular', '.NET']",python,2023-12-02
31,Architekt/ Java Fullstack Developer,"https://www.pracuj.pl/praca/architekt-java-fullstack-developer-wroclaw,oferta,1002963161",,,180–200 zł netto (+ VAT) / godz.,,,"['Angular', 'JavaScript', 'TypeScript', 'CSS', 'HTML', 'Spring Boot', 'AWS', 'Docker', 'MongoDB', 'Elasticsearch']",python,2023-12-02
32,Standard Angular Developer (DH),"https://www.pracuj.pl/praca/standard-angular-developer-dh-gdansk-aleja-grunwaldzka-415,oferta,1002969226",,,8 000–16 000 zł brutto / mies.,,,"['Angular', 'HTTP', 'HTML5', 'CSS3', 'RestAPI', 'NgRx', 'JavaScript', 'UX/UI']",python,2023-12-02
33,React Frontend Developer,"https://www.pracuj.pl/praca/react-frontend-developer-gdansk-aleja-grunwaldzka-415,oferta,1002969167",,,10 000–29 400 zł / mies. (zal. od umowy),,,"['React.js', 'Redux', 'Angular', 'JavaScript', 'Jira', 'UX/UI']",python,2023-12-02
34,Fullstack .NET Developer,"https://www.pracuj.pl/praca/fullstack-net-developer-warszawa,oferta,1002963013",,,,"W mBanku nieustannie się rozwijamy, dlatego startujemy z zupełnie nowym wyzwaniem! Poszukujemy osoby, która dołączy do długofalowego projektu dotyczącego rozwoju platformy CRM dla klientów korporacyjnych​. Są to zarówno Greenfieldy, jak i...",,"['C#', '.NET', '.NET Core', 'Angular', 'TypeScript', 'Microsoft SQL Server']",python,2023-12-02
35,Remote Backend Developer (Java + Kotlin),"https://www.pracuj.pl/praca/remote-backend-developer-java-%2b-kotlin-warszawa,oferta,1002973403",,,20 000–22 500 zł netto (+ VAT) / mies.,"W ramach projektu oferującego szeroki zakres usług IT poszukujemy osoby na stanowisko Backend Developer (Java + Kotlin). Nasz Partner pochodzi z USA, zachodnie wybrzeże i specjalizuje się w tworzeniu oprogramowania wspierającego firmy...",,"['Java', 'Kotlin', 'Spring Boot']",python,2023-12-02
36,MS Power BI Developer,"https://www.pracuj.pl/praca/ms-power-bi-developer-warszawa,oferta,1002962931",,,135–158 zł netto (+ VAT) / godz.,"Workplace: 100% Remote (occasional visits to the office in Denmark), Start: ASAP (max 1 month of notice period), Form of cooperation: B2B with ITFS, Wage: 30-35 EUR/h net + VAT, Working hours: standard",,"['PowerBI', 'DAX']",python,2023-12-02
37,Software Development Manager - Frontend,"https://www.pracuj.pl/praca/software-development-manager-frontend-gdansk-aleja-grunwaldzka-472d,oferta,1002973242",,,,Software Development Manager will lead a team of frontend developers in developing Next Generation of ecommerce frontend and also support existing frontend ecommerce to help the business realize their upcoming goals. You will organize the skill...,,"['JavaScript', 'Microsoft Azure']",python,2023-12-02
38,Lead Front-end Developer - Manager (React.JS),"https://www.pracuj.pl/praca/lead-front-end-developer-manager-react-js-katowice-wroclawska-54,oferta,1002991426",,,20 000–24 000 zł brutto / mies.,,,"['React.js', 'TypeScript', 'CSS']",python,2023-12-02
39,Senior PHP Backend Developer,"https://www.pracuj.pl/praca/senior-php-backend-developer-warszawa-bergamotki-4,oferta,1002972858",,,18 000–22 000 zł / mies. (zal. od umowy),"Zgrany i uzdolniony zespół programistów poszukuje Senior PHP Backend Developera, który wesprze nas przy rozwoju obecnych produktów jaki i wdrażaniu nowych systemów dla klientów., , Metodologia pracy:, • praca w metodyce SCRUM, • Pull requests/Code...",,"['Git', 'PostgreSQL', 'MySQL']",python,2023-12-02
40,Senior Backend Developer (Node.js),"https://www.pracuj.pl/praca/senior-backend-developer-node-js-wroclaw-ruska-51b,oferta,1002998962",,,17 500–24 000 zł / mies. (zal. od umowy),"Are you a Senior Backend Developer ready to start the challenge? Join our Web competence team and co-create modern web projects while upgrading your skills., , Working at Droids On Roids, you will be a part of the Web competence team and the part...",,"['TypeScript', 'Node.js', 'AWS']",python,2023-12-02
41,.Net Full-stack Developer,"https://www.pracuj.pl/praca/net-full-stack-developer-warszawa,oferta,1002998918",,,13 650–21 840 zł / mies. (zal. od umowy),"As a Full-stack .Net Developer, you will be working with a team of highly skilled and experienced engineers for our Client, the mobility icon on the Polish market. If you like to create applications from scratch, have a significant impact on the...",,"['.NET Core', 'Angular 8+', 'C#', 'SQL', 'HTML5', 'Docker', 'Kubernetes', 'MSSQL', 'Visual Studio', 'Git', 'Jira', 'Ant', 'MSBuild', 'TeamCity', 'PowerShell']",python,2023-12-02
42,Fullstack Developer (Java + Angular),"https://www.pracuj.pl/praca/fullstack-developer-java-%2b-angular-wroclaw,oferta,1002998846",,,100–130 zł netto (+ VAT) / godz.,,,"['Java', 'Angular', 'Spring Boot', 'TypeScript', 'Mockito', 'Docker']",python,2023-12-02
43,Fullstack SAP BTP Developer,"https://www.pracuj.pl/praca/fullstack-sap-btp-developer-warszawa,oferta,1002998791",,,26 880–30 240 zł netto (+ VAT) / mies.,"Dla naszego Klienta, skandynawskiej firmy działającej w obszarze opieki zdrowotnej, poszukujemy osoby na stanowisko SAP BTP Developera. Potencjalny Kandydat będzie częścią zespołu HR Digital, Data & IT i będzie odgrywał kluczową rolę w rozwoju...",,"['SAP', 'SAPUI5', 'Java', 'Go']",python,2023-12-02
44,Node.js Developer,"https://www.pracuj.pl/praca/node-js-developer-katowice-wroclawska-54,oferta,1002956004",,,,"We are hiring a Node.js Developer who will handle data exchange between the server and client applications. Your primary duty will be to build the server-side logic, specify and support the core database, and assure excellent performance and...",,"['Vue.js', 'Angular.js', 'React.js', 'JavaScript', 'Node.js', 'REST', 'PostgreSQL', 'WebSocket', 'MongoDB', 'Redis', 'Docker', 'AWS']",python,2023-12-02
45,Drupal Developer,"https://www.pracuj.pl/praca/drupal-developer-wroclaw-stacyjna-1,oferta,1002972458",,,11 400–20 200 zł netto (+ VAT) / mies.,"Poszukujemy osób do stałej współpracy (nie na projekt) w pełnym wymiarze godzin, które uzupełnią Nasz Zespół Specjalistów.",,"['HTML', 'CSS', 'jQuery', 'SQL']",python,2023-12-02
46,Programista,"https://www.pracuj.pl/praca/programista-rekowo-gorne-pow-pucki-gm-puck-nowa-8,oferta,1002993316",,,5 000–20 000 zł / mies. (zal. od umowy),,,"['HTML', 'CSS', 'SCSS', 'JavaScript']",python,2023-12-02
47,Frontend Developer,"https://www.pracuj.pl/praca/frontend-developer-warszawa,oferta,1002972419",,,120–150 zł netto (+ VAT) / godz.,"Współpraca z zespołem analityków, programistów, testerów itd., Rozwijanie elementów frontendowych., Tworzenie oprogramowania, współpracą z doświadczonymi programistami., Rozwijaniem nowych szablonów.",,"['Angular', 'HTML5', 'CSS', 'Git', 'JavaScript']",python,2023-12-02
48,Junior Web Developer,"https://www.pracuj.pl/praca/junior-web-developer-warszawa-marynarska-15,oferta,1002993301",,,,,,"['JavaScript', 'Docker', 'Git', 'CSS', 'HTML', 'jQuery', 'Postman', 'REST API', 'PHP', 'CI/CD', 'Node.js']",python,2023-12-02
49,,,,,,"Poszukujemy doświadczonych Fullstack Developerów, którzy będą odpowiedzialni za budowanie i utrzymanie aplikacji dla sektora publicznego opartych na technologii .NET oraz Vue.js. Kandydat powinien posiadać głęboką wiedzę zarówno od strony backendu...",,"['Vue.js', '.NET', 'Visual Studio', 'C#']",python,2023-12-02
50,Fullstack Java Developer,"https://www.pracuj.pl/praca/fullstack-java-developer-wroclaw,oferta,1002968098",,,70–115 zł netto (+ VAT) / godz.,"As a full-stack Java developer in BCF, you will be responsible for all three layers of a web-based application: the front-end, the back-end and the database layer. If you feel it, don't waste your time just apply!",,"['Java', 'Spring Boot', 'CSS', 'JavaScript', 'HTML', 'Hibernate']",python,2023-12-02
51,Senior Java Backend Developer / Technical Leader,"https://www.pracuj.pl/praca/senior-java-backend-developer-technical-leader-warszawa-plac-europejski-1,oferta,1003014976",,,,"Samsung R&D Institute Poland, is looking for experienced Technical Leader and Architect, for the team working on the development of business services based on Cloud architecture., , Our team is dedicated to help customers tackle global energy...",,"['Java', 'Spring-Boot', 'RDBMS', 'Messaging System', 'Cache System', 'App Service', 'Virtual Machine', 'Networks', 'Git', 'Jira', 'Confluence']",python,2023-12-02
52,Senior Fullstack PHP Developer,"https://www.pracuj.pl/praca/senior-fullstack-php-developer-warszawa,oferta,1002961870",,,,,,"['PHP 7/8', 'Symfony 4/5/6', 'OpenAPI 3/ JsonAPI', 'SOAP', 'JavaScript', 'jQuery3', 'MySQL', 'MSSQL', 'GitLab', 'GitHub', 'DevOps', 'docker / docker-compose', 'Kubernetes', 'Symfony', 'Git']",python,2023-12-02
53,Senior Java Backend Developer,"https://www.pracuj.pl/praca/senior-java-backend-developer-warszawa,oferta,1002961868",,,,,,"['MySQL', 'Git', 'GitLab', 'Java', 'Spring Boot', 'Kubernetes', 'Spring', 'JUnit', 'REST', 'JSON', 'OpenApi', 'Apache Kafka']",python,2023-12-02
54,Senior React Frontend Developer,"https://www.pracuj.pl/praca/senior-react-frontend-developer-warszawa,oferta,1002961867",,,,,,"['React.js', 'React Native', 'webpack', 'JavaScript', 'TypeScript', 'CSS', 'SCSS', 'HTML', 'Git', 'Jira', 'Confluence']",python,2023-12-02
55,Full Stack Developer,"https://www.pracuj.pl/praca/full-stack-developer-poznan-kazimierza-wielkiego-5,oferta,1002995503",,,,"Będziesz pracował w ramach zwinnego zespołu programistów, budując funkcje w różnych komponentach platformy cyfrowej Alfresco. W ramach tej pracy natkniesz się na wiele różnorodnych technologii, które składają się na Alfresco i Camunda. W razie...",,"['Angular', 'Kotlin', 'Java']",python,2023-12-02
56,Principal FullStack Engineer (C# / node.js / JS / TS),"https://www.pracuj.pl/praca/principal-fullstack-engineer-c%23-node-js-js-ts-krakow,oferta,1002990698",,,,"Apptio is a global provider of a SaaS solution across Information Technology, multi-cloud FinOps, and product development., , We are seeking a Staff Software Development Engineer for Apptio Poland. The first hires to Apptio Poland were in 2021,...",,"['C#', 'Node.js', 'JavaScript', 'TypeScript']",python,2023-12-02
57,Fullstack Developer,"https://www.pracuj.pl/praca/fullstack-developer-warszawa,oferta,1003001203",,,10 000–25 200 zł / mies. (zal. od umowy),"Poszukujemy Fullstack Developera dla naszego Partnera - jednej z najdynamiczniej rozwijających się firm informatycznych w Polsce, która świadczy usługi tworzenia i utrzymania oprogramowania, aż po automatyzację procesów biznesowych dla kluczowych...",,"['Java', 'Angular', 'SQL']",python,2023-12-02
58,Backend Developer,"https://www.pracuj.pl/praca/backend-developer-wroclaw-wagonowa-2d,oferta,1003001395",,,16 000–22 000 zł / mies. (zal. od umowy),Internal IT Project Medplanic => Roster Planning Software designed by anesthesiologists in Switzerland for hospitals. The system provides flexible multi-weekly availability patterns with unlimited number of preferences set for every single day in...,,"['Java', 'PL/SQL', 'SQL', 'Oracle']",python,2023-12-02
59,Fullstack Developer,"https://www.pracuj.pl/praca/fullstack-developer-krakow,oferta,1003009311",,,21 000–26 250 zł / mies. (zal. od umowy),"As a Fullstack Developer, you will be working for our client, a global financial institution, for the Production Engineering Team within the Payments IT department. The team is dedicated to the technical operations of global Payments Execution,...",,"['Java', 'Node.js', 'JavaScript']",python,2023-12-02
60,Senior Fullstack Developer (Python/React/AWS),"https://www.pracuj.pl/praca/senior-fullstack-developer-python-react-aws-warszawa,oferta,1002998101",,,30 240–35 280 zł netto (+ VAT) / mies.,"We are looking for the Senior Senior Fullstack Developer with React, Python and AWS experience., , You will work across both the front-end UI and backend API as required, coordinating with the team to provide the necessary application ...",,"['Python', 'React.js', 'AWS', 'JavaScript', 'TypeScript', 'HTML', 'Pandas', 'Numpy', 'Dask', 'Spark', 'Terraform', 'GitLab', 'Docker']",python,2023-12-02
61,Java Fullstack Developer,"https://www.pracuj.pl/praca/java-fullstack-developer-warszawa-aleje-jerozolimskie-125,oferta,1002970723",,,17 000–28 560 zł / mies. (zal. od umowy),"• Lokalizacja: praca hybrydowa w biurze w Warszawie (2-3 dni pracy zdalnej w tygodniu), • Start: ASAP (max. 1 msc okresu wypowiedzenia), • Kontrakt: B2B/UoP z Klientem, • Wynagrodzenie: 140 - 170 zł/h netto + VAT (B2B)/ do 20 000zł brutto/msc...",,"['Java 8+', 'Spring', 'Hibernate', 'Angular 10+']",python,2023-12-02
62,Fullstack Developer,"https://www.pracuj.pl/praca/fullstack-developer-warszawa,oferta,1002983899",,,175–190 zł / godz. (zal. od umowy),"Klient: międzynarodowa firma telekomunikacyjna, , Praca hybrydowa: 3 dni zdalnie, 2 dni z biura, , Wynagrodzenie: do 190 PLN/h + VAT, , Czas projektu: długoterminowa współpraca",,"['Java', 'React.js', 'Spring Boot', 'Spring Framework', 'Spring Security', 'Hibernate', 'Redis', 'Hazelcast', 'Docker', 'Kubernetes', 'npm']",python,2023-12-02
63,Senior FullStack Developer,"https://www.pracuj.pl/praca/senior-fullstack-developer-krakow-rakowicka-1,oferta,1003014509",,,,"Kogo szukamy?, , Senior Fullstack Developera, który obejmie rolę lidera technicznego nowotworzonego zespołu w projekcie realizowanym dla jednego z naszych francuskich klientów. Będziesz miał okazję pracować w międzynarodowym środowisku i zajmować...",,"['Node.js', 'React.js', 'MongoDB', 'AWS', 'REST API']",python,2023-12-02
64,Software Engineer DevTools Category,"https://www.pracuj.pl/praca/software-engineer-devtools-category-warszawa-lopuszanska-95,oferta,1003000548",,,13 000–20 000 zł brutto / mies.,"Technology world grows bigger and faster everyday. Did you know that 150 milion people have GitHub account? Each of these developers make - on average - 1500 commits a year. GitHub is not the only development tool out there, and development tools...",,"['Java', 'Google Cloud Platform', 'AWS', 'Microsoft Azure']",python,2023-12-02
65,Software Engineer Agile Category,"https://www.pracuj.pl/praca/software-engineer-agile-category-warszawa-lopuszanska-95,oferta,1003000538",,,13 000–20 000 zł brutto / mies.,"This team (OKRaiders) builds products that help software and support teams do their best work - please check OKR for Jira (our best performing product), Panorama hierarchy & structure for Jira or Goals, projects and programs for Jira. OKR stands...",,"['React', 'CSS', 'Java', 'AWS', 'Google Cloud Platform']",python,2023-12-02
