,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
47,DevOps Engineer,"https://www.pracuj.pl/praca/devops-engineer-wroclaw-jana-dlugosza-60,oferta,1003007030",,,16 800–21 000 zł netto (+ VAT) / mies.,,,"['CI/CD', 'Jenkins', 'Objective Groovy', 'GitLab', 'Artifactory', 'Harbor', 'Jira', 'K8s', 'Kibana', 'Java', 'Linux', 'SOA']",python,2023-12-02
48,Python Developer for Cloud AI Platform,"https://www.pracuj.pl/praca/python-developer-for-cloud-ai-platform-krakow-aleja-generala-tadeusza-bora-komorowskiego-25,oferta,1002967072",,,,"We are the cloud team specializing in big scale, cloud native storage, developing technologies for Samsung AI Platform, provided as a company-wide solutions. We make possible and shape future developments of AI that impact people all over the world.",,"['Python', 'Golang', 'Linux', 'Docker', 'Kubernetes', 'ArgoCD', 'GitHub Actions', 'Ceph', 'WekaFS', 'micro services', 'distributed systems']",python,2023-12-02
49,Senior Python Developer for Container Platform,"https://www.pracuj.pl/praca/senior-python-developer-for-container-platform-krakow-aleja-generala-tadeusza-bora-komorowskiego-25,oferta,1002967067",,,,"You will participate in an international project to develop a solution to manage MongoDB clusters on Kubernetes under Percona Monitoring and Management system, tailored to meet the demanding needs of containerized network functions at the core of...",,"['Python 3', 'Go', 'MongoDB', 'Percona Monitoring and Management', 'Ansible', 'Helm', 'Bash', 'Kubernetes', 'Docker', 'OpenShift', 'Github Actions']",python,2023-12-02
50,Senior Python Developer,"https://www.pracuj.pl/praca/senior-python-developer-krakow,oferta,1003008676",,,160–170 zł netto (+ VAT) / godz.,,,"['Python', 'AWS', 'DynamoDB']",python,2023-12-02
51,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa,oferta,1002999605",,,140–160 zł netto (+ VAT) / godz.,"Branża: bankowa, Lokalizacja: praca zdalna / 2 dni w miesiącu z biura w Warszawie, Stawka: 130 - 150 PLN/H netto + VAT, Start: ASAP - do uzgodnienia",,"['Python', 'SQL', 'Graphana', 'Power BI', 'QlickSense', 'ETL']",python,2023-12-02
52,Full Stack Developer (Python + Django + React.js),"https://www.pracuj.pl/praca/full-stack-developer-python-%2b-django-%2b-react-js-warszawa,oferta,1002999571",,,140–160 zł netto (+ VAT) / godz.,"Branża: bankowa, Lokalizacja: praca zdalna / 2 dni w miesiącu z biura w Warszawie, Stawka: 130 - 150 PLN/H netto + VAT, Start: ASAP - do uzgodnienia",,"['Python', 'JavaScript', 'Django', 'React', 'Redux', 'Git', 'SQL']",python,2023-12-02
53,Python Developer (Banking),"https://www.pracuj.pl/praca/python-developer-banking-warszawa-aleje-jerozolimskie-134,oferta,1002996560",,,,"Projekt realizowany jest u klienta z branży finansowej. Głównym jego celem jest migracja procesów biznesowych na architekturę mikroserwisową., , Stack technologiczny w projekcie:, , • Python: SQLAlchemy, FastAPI, Sanic;, • Java Script: React,...",,"['Python', 'SQL', 'FastAPI', 'Sanic', 'mikroserwisy']",python,2023-12-02
54,,,,,100–120 zł / godz. (zal. od umowy),"Szukamy doświadczonego Senior Python Engineera, który dołączy do naszego zespołu w celu rozwijania i utrzymywania naszych istniejących systemów opartych na Pythonie oraz projektowania i wdrażania nowych rozwiązań",,"['Python', 'Flask', 'Django', 'PostgreSQL', 'MySQL', 'AWS', 'Docker', 'Kubernetes']",python,2023-12-02
55,Senior Python Engineer with React,"https://www.pracuj.pl/praca/senior-python-engineer-with-react-poznan-paderewskiego-6,oferta,1002982456",,,,"At BCF we believe that people are innovative by passion. Our portfolio consists of projects in automotive, fintech, e-commerce, and entertainment areas - no doubt, you'll find something nice for yourself ;)",,"['Python', 'JavaScript', 'React', 'Redux', 'webpack', 'Django', 'Flask']",python,2023-12-02
56,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa-zajecza-15,oferta,1003005353",,,110 zł netto (+ VAT) / godz.,"Our client is a renowned company, a leader in their industry, specializing in innovative solutions. They are involved in the production and distribution of high-quality products. The company is known for its commitment to technological advancement...",,['Python'],python,2023-12-02
57,Full-stack Python Developer – Infrastructure Developer,"https://www.pracuj.pl/praca/full-stack-python-developer-infrastructure-developer-warszawa,oferta,1003002465",,,14 700–21 840 zł / mies. (zal. od umowy),"As a Full-stack Python Developer, you will be working with a team of highly skilled and experienced engineers for our Client, an innovation leader among Polish financial institutions, providing a full range of modern financial services for...",,"['Python', 'JavaScript', 'React.js', 'Redux', 'CSS', 'Git', 'SQL', 'Gerrit', 'Jenkins', 'Sentry', 'Btibucket', 'Grafana', 'GitHub', 'Linux', 'Django']",python,2023-12-02
58,Tech Lead Python Engineer,"https://www.pracuj.pl/praca/tech-lead-python-engineer-krakow-zablocie-43a,oferta,1002984885",,,17 000–28 000 zł netto (+ VAT) / mies.,"We are looking for a dedicated and skilled Lead Python Engineer to join our client’s dynamic team. In this role, you will be instrumental in developing and maintaining the core backend infrastructure that powers their innovative products and...",,"['Python', 'Docker', 'Kubernetes']",python,2023-12-02
59,Mid Python Developer,"https://www.pracuj.pl/praca/mid-python-developer-warszawa,oferta,1003012640",,,17 000–22 000 zł / mies. (zal. od umowy),"Cześć!, , Jest to projekt greenfieldowy dotyczący rozwoju pilotażowej wersji nowego narzędzia. Co możemy Ci zaoferować? Najnowocześniejsze wersje wszystkich technologii, udział w kluczowym projekcie dla firmy oraz z uwagi na rodzaj projektu - duże...",,"['Python', 'PostgreSQL']",python,2023-12-02
60,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa,oferta,1002987872",,,17 000–23 000 zł / mies. (zal. od umowy),Projekt długoterminowy.,,"['Python', 'SQL', 'TypeScript', 'Flask', 'Angular', 'Git']",python,2023-12-02
61,Senior Full Stack Python & Vue.js Developer,"https://www.pracuj.pl/praca/senior-full-stack-python-vue-js-developer-krakow,oferta,1002981614",,,,"Poszukujemy Senior Full Stack Python & Vue.js Developera, który dołączy do naszego zespołu pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['Vue.js', 'JavaScript', 'Python', 'Django', 'AWS', 'Heroku', 'PostgreSQL', 'GitHub', 'Jira', 'Confluence']",python,2023-12-02
62,Senior Backend Python & Java Developer,"https://www.pracuj.pl/praca/senior-backend-python-java-developer-krakow,oferta,1002981604",,,,"Poszukujemy Senior Backend Python & Java Developera, który dołączy do naszego zespołu, pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['Python', 'Java', 'Django', 'Git', 'SQL', 'PostgreSQL']",python,2023-12-02
63,Senior FullStack PHP & JS & Vue Developer,"https://www.pracuj.pl/praca/senior-fullstack-php-js-vue-developer-krakow,oferta,1002981603",,,,"Poszukujemy Senior FullStack PHP & JS & Vue Developera, który dołączy do naszego zespołu, pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['PHP', 'JavaScript', 'Phalcon', 'Symfony', 'Twig', 'Cake', 'Vue.js', 'Git', 'SQL', 'Postgres', 'Python', 'Django']",python,2023-12-02
64,Senior Python Developer,"https://www.pracuj.pl/praca/senior-python-developer-warszawa-encyklopedyczna-2a,oferta,1003012070",,,20 000–23 500 zł netto (+ VAT) / mies.,"Projekt wspierający badania kliniczne i niekliniczne., , Branża: Medyczno-farmaceutyczna, , Język komunikacji w projekcie: polski/angielski",,"['Python', 'FastAPI', 'Celery', 'pytest', 'SQL Alchemy', 'Boto3', 'Keycloak', 'AWS', 'Docker', 'Kubernetes', 'Helm']",python,2023-12-02
65,Perl/Python Developer,"https://www.pracuj.pl/praca/perl-python-developer-krakow,oferta,1002984368",,,,,,"['Perl', 'Python']",python,2023-12-02
66,Senior Python Developer / Tech Lead,"https://www.pracuj.pl/praca/senior-python-developer-tech-lead-warszawa-grzybowska-87,oferta,1003004432",,,,,,"['Python', 'CSS', 'HTML']",python,2023-12-02
67,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa-jana-kazimierza-3,oferta,1002980883",,,,"By joining our team you will be responsible for the development and maintenance of applications in the field of data security., , You will be able to develop your competences in the field of Python technology and platforms such as AWS or...",,"['Python', 'Flask', 'SQL']",python,2023-12-02
68,Python Test Developer,"https://www.pracuj.pl/praca/python-test-developer-lodz-piotrkowska-157,oferta,1003011468",,,,"We are looking for Candidate who want to join the largest Test Services Center team as a Test Automation Engineer with Python in Sii and support our Client in working on next generation Analytics and Data Platform., Join us and take on new...",,"['Python', 'GitLab']",python,2023-12-02
69,,,,,40–60 zł / godz. (zal. od umowy),"Poszukujemy do naszego zespołu osoby pełnej energii, która zechce dzielić się nią ze swoimi uczniami i będzie realizować nasza misję – zarażać pasją do programowania i nowych technologii dzieciaki na całym świecie 🚀, , Poznaj nas:...",,[],python,2023-12-02
70,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa,oferta,1002971564",,,,"We are looking for a passionate, talented, and innovative Python Engineer with a good understanding of machine learning techniques and AI algorithms to help build industry-leading AI/ML enabled applications for world-class clients. As a Python...",,"['Python', 'Flask', 'FastAPI', 'GCP', 'AWS', 'Django', 'Git']",python,2023-12-02
71,Senior Python Developer - PySpark,"https://www.pracuj.pl/praca/senior-python-developer-pyspark-wroclaw-plac-solny-14a,oferta,1002980048",,,,"Firma Bright Coders' Factory to dynamicznie rozwijająca się firma specjalizująca się w analizie danych i rozwiązywaniu problemów za pomocą zaawansowanych technologii. Aktualnie poszukujemy doświadczonego Senior Python Developera, który będzie...",,['Python'],python,2023-12-02
72,Python Developer with Cloud,"https://www.pracuj.pl/praca/python-developer-with-cloud-lodz-wersalska-6,oferta,1002979867",,,,"Within DLM, we are searching for a person responsible for development of new features and maintenance for existing bank products and applications., , The Python Developer implements and maintains software based on business requirements or...",,"['Python', 'Google Cloud Platform', 'Jira']",python,2023-12-02
73,,,,,13 400–27 000 zł / mies. (zal. od umowy),"Not looking for a job but want to have a plan b? Join Boldare talent pool process! If you pass it successfully and an open position appears, you will be the first person to whom we make an offer., , By joining our talent pool, you will reach the...",,"['Django', 'SQL']",python,2023-12-02
74,,,,,,,,"['Python', 'AWS', 'CSS', 'HTML', 'Bootstrap', 'Microservices']",python,2023-12-02
75,Python Developer,"https://www.pracuj.pl/praca/python-developer-gdansk-aleja-grunwaldzka-415,oferta,1002990623",,,8 000–16 000 zł brutto / mies.,"In relation to one of our projects, we are currently seeking a Python Developer to join our team based in Gdańsk, collaborating with Frankfurt. You will be responsible for development and maintenance of strategic integration system in Lufthansa...",,"['Python', 'Apache Camel', 'DB', 'Java']",python,2023-12-02
76,Senior/Expert Python Developer,"https://www.pracuj.pl/praca/senior-expert-python-developer-gdansk-aleja-grunwaldzka-415,oferta,1002990622",,,10 000–25 000 zł brutto / mies.,"In relation to one of our projects, we are currently seeking a Senior/Expert Python Developer to join our team based in Gdańsk, collaborating with Frankfurt. You will be responsible for development and maintenance of strategic integration system...",,"['Python', 'CI/CD', 'Apache Camel', 'DB', 'Java', 'Git', 'Jenkins']",python,2023-12-02
77,Python Developer,"https://www.pracuj.pl/praca/python-developer-krakow-juliusza-lea-114,oferta,1002995608",,,,,,"['Python', 'SQL', 'PostgreSQL']",python,2023-12-02
78,Intern Python Developer,"https://www.pracuj.pl/praca/intern-python-developer-gdynia-sportowa-8b,oferta,1002994918",,,2 000 zł brutto / mies.,"Each Intern completes a 3-month author's programme which is carried out under the supervision of a mentor. The following are covered during the internship: Python, web applications using Django and Flask, Celery, REST API, Docker + CI + CD, Data...",,"['Python', 'Linux', 'Git']",python,2023-12-02
79,Senior Python Developer,"https://www.pracuj.pl/praca/senior-python-developer-warszawa-aleje-jerozolimskie-136,oferta,1002977882",,,,This amazing opportunity offers a once-in-a-lifetime chance to be a part of the rapid expansion and growth of our fintech business. We are people-light and technology-heavy and your role is to work as part of the IPF Digital Hub Data Team. We are...,,"['Python', 'MySQL', 'Jira', 'Confluence', 'TeamCity', 'Docker', 'Electricflow', 'Unix']",python,2023-12-02
80,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa-aleje-jerozolimskie-142,oferta,1002954161",,,150–170 zł netto (+ VAT) / godz.,"Dołącz do projektu o ogólnonarodowym znaczeniu, jakim jest ZONE, czyli Zintegrowany System Ograniczania Niskiej Emisji. ZONE to nie tylko nowoczesna platforma, ale przede wszystkim innowacyjne podejście do poprawy jakości powietrza i...",,"['Python', 'Django', 'Docker', 'Ansible', 'Jenkins', 'Git']",python,2023-12-02
81,Backend Engineer,"https://www.pracuj.pl/praca/backend-engineer-krakow-krupnicza-5,oferta,1002977108",,,12 400–25 900 zł netto (+ VAT) / mies.,,,"['Ruby on Rails', 'Python', 'Kubernetes', 'AWS', 'Docker', 'SQL', 'Ruby']",python,2023-12-02
82,CAE software Engineer,"https://www.pracuj.pl/praca/cae-software-engineer-gliwice-uslugowa-20,oferta,1002976549",,,,,,"['Python', 'Django', 'JavaScript', 'React.js', 'SQL', 'PostgreSQL', 'MySQL', 'Git']",python,2023-12-02
83,Python Developer,"https://www.pracuj.pl/praca/python-developer-wroclaw-powstancow-slaskich-15,oferta,1002965639",,,8 000–15 000 zł / mies. (zal. od umowy),"Jesteśmy zespołem programistów zajmujących się rozwojem oraz utrzymaniem sklepów internetowych. Na co dzień opracowujemy rozwiązania wspomagające pracę pozostałych działów firmy, za pomocą pisanych przez nas integracji z zagranicznymi platformami,...",,"['Python', 'REST', 'SQL', 'Git', 'Docker', 'SOLID']",python,2023-12-02
84,Senior Python Developer,"https://www.pracuj.pl/praca/senior-python-developer-wroclaw,oferta,1003004209",,,,,,"['Python', 'Django', 'SQL']",python,2023-12-02
85,Python Developer,"https://www.pracuj.pl/praca/python-developer-warszawa,oferta,1002954474",,,14 000–20 000 zł brutto / mies.,Praca dla jednego z liderów branży budowlanej. Obszar ITS - systemy wykorzystujące technologie informacyjne i komunikacyjne w obszarze transportu drogowego.,,"['C', 'embedded', 'Linux', 'Agile', 'electronics']",python,2023-12-02
86,Full Stack Python Developer,"https://www.pracuj.pl/praca/full-stack-python-developer-lodz,oferta,1002979673",,,12 000–22 000 zł netto (+ VAT) / mies.,,,"['Python', 'SQL', 'React.js', 'PostgreSQL']",python,2023-12-02
87,Regular Python Developer,"https://www.pracuj.pl/praca/regular-python-developer-warszawa,oferta,1002986516",,,100–125 zł netto (+ VAT) / godz.,,,[],python,2023-12-02
88,,,,,,"Aktualnie do jednego z naszych zespołów technicznych, odpowiedzialnych za rozwój naszych produktów oraz za wsparcie biznesu poszukujemy doświadczonego Senior/Principal Backend Developer. Jeśli cenisz sobie świetną atmosferę w pracy i szukasz...",,"['Python', 'Golang', 'Ruby', 'TypeScript', 'PostgreSQL', 'Rest API', 'Django']",python,2023-12-02
